feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,label
0.0,0.0,9.0,12.0,16.0,16.0,3.0,0.0,0.0,0.0,14.0,16.0,16.0,11.0,0.0,0.0,0.0,0.0,7.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,0.0,0.0,0.0,0.0,3.0,14.0,16.0,12.0,0.0,0.0,0.0,0.0,1.0,15.0,16.0,6.0,0.0,0.0,0.0,0.0
0.0,0.0,5.0,11.0,12.0,2.0,0.0,0.0,0.0,5.0,16.0,14.0,14.0,12.0,0.0,0.0,0.0,5.0,7.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,1.0,0.0,0.0,0.0,0.0,11.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,8.0,5.0,2.0,0.0,0.0,0.0,3.0,12.0,16.0,15.0,9.0,0.0,0.0
0.0,0.0,2.0,10.0,15.0,16.0,16.0,5.0,0.0,0.0,10.0,13.0,12.0,14.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,1.0,0.0,0.0,0.0,4.0,4.0,14.0,12.0,0.0,0.0,0.0,6.0,16.0,16.0,16.0,8.0,0.0,0.0,0.0,2.0,11.0,16.0,11.0,1.0,0.0,0.0,0.0,0.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,8.0,0.0,0.0,0.0,0.0
0.0,0.0,4.0,14.0,15.0,3.0,0.0,0.0,0.0,0.0,14.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,15.0,0.0,0.0,0.0,0.0,3.0,13.0,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,1.0,0.0,0.0,0.0,2.0,11.0,16.0,12.0,0.0,0.0,0.0,0.0,6.0,15.0,10.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,7.0,16.0,6.0,0.0,0.0,0.0,2.0,9.0,16.0,16.0,11.0,0.0,0.0,0.0,10.0,16.0,12.0,13.0,16.0,1.0,0.0,0.0,2.0,4.0,1.0,7.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,13.0,0.0,0.0,0.0,0.0,4.0,14.0,16.0,12.0,0.0,0.0,0.0,0.0,4.0,14.0,9.0,2.0,0.0,0.0
0.0,0.0,6.0,16.0,16.0,11.0,0.0,0.0,0.0,0.0,15.0,16.0,14.0,8.0,0.0,0.0,0.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,6.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,13.0,14.0,2.0,0.0,0.0,0.0,0.0,7.0,16.0,12.0,2.0,0.0,0.0,0.0,0.0,14.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,16.0,14.0,14.0,4.0,0.0,0.0,2.0,16.0,16.0,13.0,10.0,14.0,0.0,0.0,0.0,9.0,13.0,8.0,12.0,16.0,1.0,0.0,0.0,1.0,11.0,16.0,16.0,10.0,0.0,0.0
0.0,0.0,0.0,8.0,14.0,16.0,6.0,0.0,0.0,3.0,13.0,16.0,13.0,15.0,14.0,0.0,0.0,3.0,12.0,6.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,13.0,0.0,0.0,0.0,0.0,12.0,16.0,16.0,11.0,0.0,0.0,0.0,1.0,11.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,14.0,8.0,1.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,4.0,0.0,0.0,0.0,11.0,16.0,16.0,14.0,0.0,0.0,0.0,0.0,5.0,8.0,14.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,12.0,0.0,0.0,0.0,0.0,1.0,6.0,16.0,14.0,0.0,0.0,0.0,0.0,2.0,14.0,16.0,9.0,0.0,0.0,0.0
0.0,0.0,3.0,12.0,13.0,1.0,0.0,0.0,0.0,0.0,14.0,16.0,15.0,11.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,14.0,0.0,0.0,0.0,0.0,11.0,16.0,15.0,16.0,2.0,0.0,0.0,0.0,1.0,5.0,3.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,6.0,0.0,0.0,0.0,0.0,5.0,15.0,16.0,4.0,0.0,0.0,0.0,6.0,16.0,16.0,6.0,0.0,0.0,0.0
0.0,0.0,9.0,16.0,7.0,5.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,7.0,16.0,15.0,6.0,0.0,0.0,0.0,0.0,7.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,5.0,0.0,0.0,0.0,0.0,3.0,16.0,16.0,4.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,8.0,14.0,3.0,0.0,0.0,0.0,0.0,2.0,16.0,6.0,2.0,12.0,4.0,0.0,0.0,7.0,16.0,7.0,8.0,15.0,5.0,0.0,0.0,2.0,16.0,16.0,16.0,11.0,0.0,0.0,0.0,0.0,4.0,10.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,4.0,0.0,0.0,0.0
0.0,0.0,1.0,14.0,15.0,3.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,8.0,0.0,0.0,0.0,9.0,16.0,16.0,14.0,10.0,0.0,0.0,0.0,0.0,3.0,8.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,9.0,0.0,0.0,0.0,1.0,10.0,16.0,16.0,9.0,0.0,0.0,0.0,2.0,10.0,15.0,10.0,0.0,0.0,0.0
0.0,0.0,1.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,8.0,12.0,10.0,1.0,0.0,0.0,2.0,16.0,8.0,10.0,15.0,9.0,0.0,0.0,0.0,9.0,14.0,8.0,12.0,15.0,0.0,0.0,0.0,0.0,8.0,14.0,15.0,8.0,0.0,0.0
0.0,0.0,1.0,9.0,13.0,16.0,8.0,0.0,0.0,0.0,12.0,13.0,9.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,5.0,9.0,15.0,10.0,0.0,0.0,0.0,5.0,16.0,16.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0
0.0,0.0,6.0,16.0,16.0,10.0,0.0,0.0,0.0,5.0,16.0,16.0,13.0,6.0,0.0,0.0,0.0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,5.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,16.0,2.0,0.0,0.0,0.0,5.0,15.0,16.0,16.0,3.0,0.0,0.0,0.0,6.0,14.0,13.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,0.0,7.0,9.0,15.0,15.0,0.0,0.0,0.0,0.0,10.0,16.0,14.0,5.0,0.0,0.0
0.0,2.0,15.0,12.0,3.0,6.0,0.0,0.0,0.0,5.0,16.0,13.0,6.0,16.0,6.0,0.0,0.0,6.0,16.0,1.0,3.0,16.0,2.0,0.0,0.0,0.0,15.0,11.0,15.0,14.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,13.0,16.0,6.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,3.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,5.0,13.0,14.0,1.0,0.0,0.0,0.0,0.0,14.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,10.0,16.0,16.0,14.0,0.0,0.0,0.0,0.0,2.0,12.0,14.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,2.0,0.0,0.0,0.0,0.0,4.0,15.0,16.0,2.0,0.0,0.0,0.0,5.0,16.0,16.0,14.0,0.0,0.0,0.0,0.0,4.0,14.0,15.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,7.0,0.0,0.0,0.0,0.0,3.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,6.0,8.0,7.0,0.0,0.0,0.0,3.0,15.0,16.0,16.0,16.0,8.0,0.0,0.0,0.0,9.0,16.0,16.0,16.0,5.0,0.0,0.0,0.0,0.0,8.0,15.0,9.0,0.0,0.0,0.0
0.0,1.0,7.0,14.0,16.0,11.0,0.0,0.0,0.0,11.0,16.0,12.0,15.0,16.0,1.0,0.0,0.0,8.0,4.0,3.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,2.0,7.0,15.0,13.0,0.0,0.0,0.0,0.0,10.0,15.0,9.0,1.0,0.0,0.0,0.0
0.0,1.0,9.0,14.0,7.0,2.0,0.0,0.0,0.0,8.0,16.0,11.0,16.0,14.0,2.0,0.0,0.0,5.0,16.0,14.0,16.0,16.0,4.0,0.0,0.0,0.0,4.0,7.0,10.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,9.0,0.0,0.0,0.0,4.0,11.0,16.0,11.0,0.0,0.0,0.0,0.0,12.0,14.0,8.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,1.0,10.0,13.0,3.0,0.0,0.0,0.0,0.0,5.0,16.0,5.0,0.0,0.0,0.0,0.0,2.0,15.0,9.0,0.0,1.0,0.0,0.0,0.0,7.0,16.0,1.0,5.0,16.0,6.0,0.0,0.0,8.0,16.0,12.0,16.0,14.0,0.0,0.0,0.0,2.0,11.0,13.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,5.0,0.0,0.0,0.0
0.0,0.0,5.0,12.0,13.0,1.0,0.0,0.0,0.0,3.0,15.0,14.0,7.0,10.0,0.0,0.0,0.0,0.0,15.0,7.0,14.0,16.0,2.0,0.0,0.0,0.0,8.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,3.0,16.0,16.0,1.0,0.0,0.0,0.0,0.0,12.0,16.0,16.0,6.0,0.0,0.0,0.0,1.0,16.0,16.0,16.0,7.0,0.0,0.0,0.0,0.0,6.0,14.0,12.0,1.0,0.0,0.0,0.0
0.0,0.0,9.0,16.0,16.0,8.0,0.0,0.0,0.0,2.0,16.0,16.0,13.0,4.0,0.0,0.0,0.0,3.0,16.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,6.0,0.0,0.0,0.0,0.0
0.0,0.0,13.0,10.0,2.0,8.0,0.0,0.0,0.0,2.0,16.0,13.0,13.0,14.0,0.0,0.0,0.0,0.0,14.0,4.0,12.0,11.0,0.0,0.0,0.0,0.0,12.0,13.0,16.0,5.0,0.0,0.0,0.0,0.0,3.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,2.0,0.0,0.0,0.0,0.0
0.0,1.0,12.0,16.0,10.0,1.0,0.0,0.0,0.0,11.0,15.0,15.0,16.0,8.0,0.0,0.0,0.0,9.0,16.0,16.0,16.0,14.0,0.0,0.0,0.0,0.0,11.0,7.0,6.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,2.0,0.0,0.0,0.0,0.0,8.0,15.0,12.0,0.0,0.0,0.0,0.0,7.0,16.0,15.0,3.0,0.0,0.0,0.0,0.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,3.0,0.0,0.0,0.0,0.0,4.0,15.0,5.0,0.0,0.0,0.0,0.0,1.0,14.0,9.0,0.0,5.0,3.0,0.0,0.0,8.0,15.0,0.0,1.0,16.0,7.0,0.0,0.0,12.0,15.0,12.0,15.0,15.0,3.0,0.0,0.0,6.0,15.0,12.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0
0.0,0.0,4.0,13.0,12.0,1.0,0.0,0.0,0.0,2.0,15.0,12.0,11.0,7.0,0.0,0.0,0.0,1.0,12.0,13.0,15.0,14.0,0.0,0.0,0.0,0.0,3.0,16.0,16.0,5.0,0.0,0.0,0.0,0.0,4.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,3.0,0.0,0.0,0.0,0.0
0.0,0.0,5.0,15.0,15.0,2.0,0.0,0.0,0.0,4.0,15.0,11.0,16.0,4.0,0.0,0.0,0.0,2.0,4.0,6.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,8.0,4.0,3.0,0.0,0.0,0.0,3.0,14.0,16.0,14.0,4.0,0.0,0.0
0.0,1.0,6.0,14.0,10.0,1.0,0.0,0.0,0.0,9.0,16.0,15.0,16.0,13.0,0.0,0.0,0.0,6.0,6.0,9.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,2.0,9.0,15.0,8.0,0.0,0.0,0.0,0.0,10.0,16.0,7.0,0.0,0.0,0.0,0.0
0.0,0.0,8.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,8.0,8.0,0.0,0.0,0.0,0.0,8.0,12.0,13.0,15.0,3.0,0.0,0.0,0.0,6.0,16.0,16.0,6.0,0.0,0.0,0.0,0.0,11.0,16.0,6.0,0.0,0.0,0.0,0.0,2.0,14.0,14.0,11.0,0.0,0.0,0.0,0.0,1.0,16.0,11.0,15.0,1.0,0.0,0.0,0.0,0.0,9.0,16.0,10.0,0.0,0.0,0.0,0.0
0.0,0.0,6.0,13.0,11.0,4.0,0.0,0.0,0.0,5.0,16.0,10.0,14.0,12.0,0.0,0.0,0.0,7.0,8.0,1.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,3.0,0.0,0.0,0.0,0.0,2.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,12.0,4.0,6.0,5.0,0.0,0.0,1.0,9.0,14.0,13.0,12.0,5.0,0.0,0.0
0.0,0.0,6.0,16.0,16.0,7.0,0.0,0.0,0.0,1.0,15.0,16.0,14.0,10.0,0.0,0.0,0.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,16.0,2.0,0.0,0.0,0.0,0.0,9.0,16.0,10.0,0.0,0.0,0.0,0.0
0.0,0.0,3.0,9.0,13.0,14.0,1.0,0.0,0.0,4.0,16.0,15.0,11.0,14.0,8.0,0.0,0.0,0.0,2.0,0.0,2.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,5.0,0.0,0.0,0.0,5.0,16.0,16.0,16.0,7.0,0.0,0.0,0.0,1.0,10.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,15.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,16.0,16.0,16.0,10.0,0.0,0.0,0.0,8.0,16.0,16.0,16.0,16.0,3.0,0.0,0.0,0.0,7.0,15.0,16.0,9.0,0.0,0.0
0.0,0.0,1.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,16.0,2.0,0.0,0.0,0.0,5.0,15.0,16.0,16.0,5.0,0.0,0.0,0.0,2.0,8.0,11.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,8.0,0.0,0.0,0.0,2.0,8.0,13.0,16.0,8.0,0.0,0.0,0.0,1.0,11.0,14.0,12.0,2.0,0.0,0.0
0.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,5.0,8.0,5.0,0.0,0.0,0.0,10.0,14.0,2.0,16.0,2.0,0.0,0.0,4.0,15.0,5.0,8.0,12.0,0.0,0.0,0.0,12.0,16.0,12.0,15.0,16.0,6.0,0.0,0.0,14.0,16.0,16.0,16.0,14.0,2.0,0.0,0.0,0.0,0.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,0.0,0.0,0.0,0.0
0.0,0.0,6.0,16.0,12.0,1.0,0.0,0.0,0.0,0.0,16.0,10.0,13.0,7.0,0.0,0.0,0.0,0.0,14.0,6.0,10.0,12.0,0.0,0.0,0.0,0.0,5.0,14.0,16.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,0.0,0.0,0.0,10.0,10.0,4.0,11.0,12.0,0.0,0.0,0.0,6.0,14.0,12.0,12.0,5.0,0.0,0.0
0.0,0.0,6.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,1.0,0.0,0.0,0.0,1.0,13.0,16.0,14.0,0.0,0.0,0.0,0.0,3.0,13.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,5.0,14.0,16.0,13.0,4.0,0.0,0.0
0.0,0.0,2.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,1.0,7.0,0.0,0.0,0.0,0.0,10.0,10.0,6.0,16.0,0.0,0.0,0.0,5.0,15.0,2.0,13.0,11.0,0.0,0.0,0.0,14.0,15.0,12.0,16.0,16.0,6.0,0.0,0.0,14.0,16.0,16.0,16.0,14.0,3.0,0.0,0.0,1.0,4.0,15.0,11.0,1.0,0.0,0.0,0.0,0.0,2.0,15.0,7.0,0.0,0.0,0.0,0.0
0.0,0.0,13.0,16.0,6.0,0.0,0.0,0.0,0.0,6.0,16.0,13.0,15.0,0.0,0.0,0.0,0.0,4.0,15.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,1.0,13.0,16.0,1.0,2.0,0.0,0.0,0.0,8.0,16.0,16.0,15.0,16.0,2.0,0.0,0.0,1.0,11.0,15.0,16.0,16.0,3.0,0.0,0.0
0.0,0.0,9.0,16.0,9.0,1.0,0.0,0.0,0.0,5.0,16.0,9.0,16.0,11.0,0.0,0.0,0.0,8.0,12.0,0.0,15.0,12.0,0.0,0.0,0.0,1.0,15.0,16.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,5.0,4.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,1.0,12.0,12.0,12.0,15.0,9.0,0.0,0.0,1.0,10.0,14.0,8.0,8.0,1.0,0.0,0.0
0.0,1.0,13.0,16.0,9.0,0.0,0.0,0.0,0.0,6.0,16.0,14.0,13.0,0.0,0.0,0.0,0.0,5.0,11.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,6.0,0.0,0.0,0.0,0.0,1.0,13.0,13.0,1.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,16.0,16.0,5.0,0.0,0.0,2.0,12.0,14.0,15.0,16.0,5.0,0.0,0.0
0.0,0.0,10.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,2.0,0.0,0.0,0.0,0.0,4.0,16.0,16.0,10.0,6.0,2.0,0.0,0.0,1.0,8.0,8.0,11.0,13.0,10.0,0.0,0.0
0.0,3.0,15.0,11.0,1.0,0.0,0.0,0.0,0.0,8.0,13.0,12.0,7.0,0.0,0.0,0.0,0.0,5.0,5.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,15.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,7.0,0.0,0.0,4.0,11.0,5.0,10.0,16.0,4.0,0.0,0.0,4.0,12.0,13.0,12.0,3.0,0.0,0.0,0.0
0.0,0.0,4.0,15.0,14.0,2.0,0.0,0.0,0.0,0.0,14.0,8.0,16.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,8.0,12.0,10.0,15.0,3.0,0.0,0.0,0.0,6.0,13.0,13.0,4.0,0.0,0.0,0.0
0.0,0.0,3.0,15.0,16.0,16.0,3.0,0.0,0.0,0.0,3.0,9.0,13.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,6.0,12.0,16.0,16.0,9.0,0.0,0.0,0.0,15.0,16.0,16.0,14.0,7.0,0.0,0.0,0.0,0.0,10.0,15.0,1.0,0.0,0.0,0.0,0.0,2.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,4.0,0.0,0.0,0.0,0.0
0.0,0.0,8.0,16.0,16.0,16.0,7.0,0.0,0.0,0.0,16.0,12.0,8.0,8.0,4.0,0.0,0.0,2.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,16.0,8.0,0.0,0.0,0.0,2.0,12.0,9.0,9.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,3.0,0.0,0.0,0.0,8.0,11.0,12.0,16.0,2.0,0.0,0.0,0.0,10.0,16.0,14.0,6.0,0.0,0.0,0.0
0.0,2.0,14.0,10.0,1.0,0.0,0.0,0.0,0.0,6.0,13.0,13.0,6.0,0.0,0.0,0.0,0.0,8.0,5.0,6.0,8.0,0.0,0.0,0.0,0.0,3.0,2.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,1.0,0.0,0.0,0.0,3.0,16.0,15.0,12.0,15.0,7.0,0.0,0.0,2.0,13.0,9.0,8.0,9.0,7.0,0.0,0.0
0.0,0.0,6.0,12.0,12.0,12.0,2.0,0.0,0.0,1.0,16.0,12.0,12.0,12.0,5.0,0.0,0.0,5.0,12.0,5.0,1.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,14.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,8.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.0,0.0,0.0,0.0,0.0
0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,15.0,14.0,16.0,11.0,1.0,0.0,0.0,4.0,16.0,10.0,4.0,16.0,5.0,0.0,0.0,0.0,16.0,11.0,8.0,16.0,6.0,0.0,0.0,0.0,6.0,14.0,14.0,9.0,0.0,0.0,0.0
